,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
50,Habuz Buz Restaurant,ChIJOdXjNT7r5z8RcOE5xgluGlQ,31.8279195,47.1544874,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","R5H3+5QH, Amarah",2,71
51,Restaurant Hamburkr Spring,ChIJN_p-nTKV5z8RfUAaj6ZsQU4,31.8448625,47.134526,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","R4VM+WRR، شارع المدارس, Amarah",2,11
52,مطعم المصطفى,ChIJNQuDZQvr5z8RA5FWav5u_0w,31.8416271,47.16624830000001,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","R5R8+MF5, Amarah",2,0
53,مطعم السيد,ChIJueqlTg7r5z8RlVSjPF9k8-8,31.8484011,47.1503263,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","R5X2+948, Dijla St, Amarah",2,5
54,مطعم الوحدة للوجبات السريعة,ChIJixTWo8uU5z8RtHo8knXiy4M,31.8198741,47.1334979,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",R49M+W9W، حي، الوحدة,2,105
55,Alfahad foods,ChIJm186Benr5z8R0ppKlV5CiwA,31.8305451,47.1479358,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","R4JX+657، شارع كورنيش،, Amarah",2,0
56,فلافل ابو علي,ChIJg6k_C8zr5z8R1ET1pW1IUj4,31.823894,47.1729785,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","R5FF+H55, Amarah",2,8
57,Fm Resturant,ChIJ2ZiOBeDr5z8Ri-6Kp-LcKr4,31.8410362,47.1493102,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","R4RX+CP8, Amarah",2,13
58,مطعم ليمونه,ChIJGaZxrCm_5z8RIEWfLyWhgkE,31.8824116,47.1217471,3.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","V4JC+XPF, Amarah",2,3
59,مطعم العافيه,ChIJ8RZk8PCV5z8RnljVr1dU-fU,31.8174928,47.1280094,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']",R48H+X6 العمارة،,2,16
60,Jalal Restaurant,ChIJhc9MQynr5z8RKJDKxKTLnTA,31.8347983,47.1416534,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4MR+WMJ, Amarah",2,499
61,مطعم الوحدة للوجبات السريعة,ChIJixTWo8uU5z8RtHo8knXiy4M,31.8198741,47.1334979,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",R49M+W9W، حي، الوحدة,2,105
62,مطعم المذاق للاكلات السريعة,ChIJmzxi39jq5z8RfNEq5jnOyTc,31.8442251,47.1498705,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4VX+MWW, Amarah",2,253
63,مطعم تويتي,ChIJUdELbP3r5z8R6pMZJM4dr_4,31.827394,47.1545882,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع الدوريات،, Amarah",2,92
64,مطعم جلال,ChIJ25RHKdLr5z8RFtRStCMzYvg,31.8305672,47.1544451,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","R5J3+6QG، شارع الدوريات،, Amarah",2,23
65,Hot Dish Fast Food - الطبق الساخن للأكلات السريعة,ChIJF0TqOj3r5z8RqPPIofkm0to,31.8467188,47.1347215,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4WM+MVQ, Amarah",2,246
66,FM restaurant,ChIJlek7skuV5z8RXpxRywW7muo,31.843023,47.14905090000001,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",R4VX+7J4، R4VX+5FC,2,506
67,Kebab El Hadji Restaurant,ChIJF8Zo7SyV5z8RFMMas89q0W8,31.8434759,47.1342681,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","شارع المدارس, Amarah",2,341
68,Syed Bilal Restaurant,ChIJW-K1Yi2V5z8RsFFVl0NwfxY,31.8447798,47.1343896,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4VM+WQ6, Amarah",2,113
69,Lazim Chlebh Restaurant,ChIJ51rQVNzq5z8ROZqheWmVk-E,31.8500965,47.1533077,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","V523+28M, Amarah",2,373
70,Alzaafran Restaurant,ChIJ1RLbAifr5z8R3GcsiMaqqHY,31.8393185,47.1488418,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4QX+PHG, Amarah",2,818
71,Milano Restaurant,ChIJMWGlrFrr5z8Rv7kQJYhXFUM,31.8500854,47.1385128,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","V42Q+2CJ، شارع نعمة الريفي, Amarah",2,30
72,مطعم كباب جلال,ChIJrYvD05OV5z8R5pGOQn4FJqs,31.8434762,47.1342572,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","R4VM+9PR، شارع المدارس، العمارة،, Amarah",2,148
73,مطعم بيت طعيمه. كباب,ChIJCXu6U_7r5z8Rsh7OqmrNelw,31.8693608,47.1469971,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","V49W+PQX, Amarah",2,31
