,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
27,ڕێستۆرانتی میرشاد - Mirshad Restaurant,ChIJ00aGwLkxAEARUkVvwNCMYtI,35.5772479,45.3439217,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","Qaiwan City Road, Sulaymaniyah",2,20
28,Zhyar Restaurant,ChIJZ0cX0m8tAEARzWnbKZbds-o,35.5704368,45.4426734,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","HCCV+53F, Sulaymaniyah",2,14
29,Valeriya cafe & restaurant,ChIJx_G6ObMtAEARKye0oYoGVf4,35.5639967,45.4180585,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC79+H6V, Sulaymaniyah",2,41
30,Caesar Restaurant & Cafè,ChIJKx1Cvj4uAEARuPM1f_wAB9s,35.5639102,45.3680498,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","Bakrajo Main Road Sulaymaniyah Sulaymaniyah governorate in Northern Iraq, Rêgay Bekreco, Sulaymaniyah",2,100
31,Jeshana restaurant,ChIJUVHzTfUlAEAR7hB0lLpcKEU,35.5194081,45.356078,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","G994+QC8, Unnamed Road, Sulaymaniyah",2,49
32,Mingle Restaurant,ChIJ24a7_cMxAEARJBN0foH9IMk,35.5728124,45.3521854,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","H9F2+4VF, Sulaymaniyah",2,10
33,Downtown,ChIJv0i7o-ItAEARzEtkXM1lKTc,35.577125,45.386495,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Sarchinar Main Street, Sulaymaniyah",2,8
34,Bakhan Restaurant,ChIJFWWQOq4tAEARPlDzMfhoVi4,35.5770482,45.3955175,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","H9GW+R66, Malik Mahmud Ring Road, Sulaymaniyah",2,383
35,Restaurant Amsterdam Food,ChIJzTyLyUAsAEARYYuxlXTZ2Es,35.5659296,45.4480543,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",missu mitran السليمانية unvirsty,2,303
36,Sfrachi Restaurant,ChIJLfoZ_vgtAEAR9nEb1yEpCBU,35.5678111,45.4240719,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC9F+4JQ, Sulaymaniyah",2,105
37,Paru Restaurant,ChIJHcAcjzcsAEARZ_5cy05JS8w,35.5676779,45.4393554,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Mamostayan Street, as",2,187
38,Stage Restaurant & Bar,ChIJrwmAHbUvAEARg3qgZklWICo,35.5631906,45.3678762,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","Main Road, Sulaymaniyah",2,26
39,Buraq restaurant- مطعم بوراق,ChIJHRuJ8WYtAEARi-6hKxXQK_s,35.5586875,45.4301875,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",Sulaymaniyah,2,51
40,Diyarbakir Kitchen,ChIJD57vNDosAEAR7d-AcbyzpXQ,35.5689667,45.3998569,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","H99X+HWQ, Sulaymaniyah",2,121
41,Waran Restaurant چێشتخانە و کەبابی واران,ChIJ1QrA16ErAEAR8rUpdPrwWGw,35.5454016,45.4744904,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",Kanishka Rd,2,33
42,Hamwan Fish Restaurant. ماسی برژاوی هەموان,ChIJi0itJe8rAEARes8TnmQnf-k,35.5451334,45.4751057,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","GFWG+325, Kanishka Rd, Sulaymaniyah",2,85
43,Babo restaurant,ChIJ28rm7v4tAEARTIZ81YLP9lQ,35.5863412,45.3861536,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","H9PP+GFJ, Tavga Road, Sulaymaniyah",2,0
44,Nasma,ChIJvygZNYYxAEAR_6MPfGT6kpI,35.5723373,45.3521829,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","H9C2+WVP, Sulaymaniyah",2,42
45,Shary spy Restaurant,ChIJOzV8LbspAEARlO_7nRjpBYs,35.5294669,45.4593563,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","GFH5+QPQ, Sulaymaniyah",2,20
46,D&S restaurant,ChIJu5NP_4AuAEARLVMguQJpD4s,35.5618273,45.4128486,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC67+P4Q, Sulaymaniyah",2,19
47,Sherwan chicken,ChIJjWK00f0vAEARlZEAJjm2byA,35.5628208,45.4059421,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC74+599 Rand Gallery, Salim Street, Sulaymaniyah",2,0
48,Nare Restaurant & Café,ChIJkTnrHIEtAEARycn6t02d550,35.5784643,45.4622034,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","HFH6+CW6, Malik Mahmud Ring Road, Sulaymaniyah",2,29
49,Restaurant,ChIJebwWkuYvAEARyCm8M9knASc,35.5663526,45.4022546,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","109 Salim Street, Sulaymaniyah",2,2
50,360 Revolving Restaurant,ChIJ7cgZkNktAEAR7TeTCJJ9leM,35.571152,45.40622500000001,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Bakhtiary, Sulaymaniyah",2,73
51,رەشماڵ Rashmal Restaurant,ChIJRSzqfjsxAEARQoujzbRE3ng,35.5975947,45.3403427,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","H8XR+24P, Sulaymaniyah",2,1
52,Fenk All Day Dining,ChIJ7cgZkNktAEARcK0zhYbdoRc,35.571152,45.40622500000001,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","Bakhtiary, Sulaymaniyah",2,9
53,A1,ChIJh5v_hxUuAEAR1xueboBA7U0,35.5656449,45.3722746,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","H98C+7W2, Sulaymaniyah",2,76
54,Rangin Restaurant,ChIJkylTNt4tAEARrXJIxxZT6Tg,35.556878,45.4415983,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC4R+QJ5, Unnamed Road, Sulaymaniyah",2,4
55,Narnj restaurant,ChIJvbqJ5AwvAEARXZfnvT215WA,35.5545236,45.392126,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","H93R+RV2, Sulaymaniyah",2,39
56,برژاوی بەلەزەت,ChIJIeSvLCktAEARFXwxvu4vi9g,35.567978,45.4614315,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","HF96+5HV, شەقامی ئیسماعیل بێشکچی،, السليمانية،",2,4
57,Mashkhal Restaurant,ChIJZ35eEfQtAEAR8dpwSBIWLo0,35.5582268,45.4398503,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC5Q+7WX, Sulaymaniyah",2,0
58,جيشتخانه وه ستا كاوه Wasta Kawa Restaurant,ChIJUTwOAvctAEARHweIhVBipaA,35.5568084,45.437622,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC4Q+P3J, Mawlawi St, Sulaymaniyah",2,5
59,Xani Cafe & Beakfast,ChIJC1myI0IuAEARWECIr3fnHQY,35.5612525,45.3791618,4.1,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']","sule sulaimany, near sulaymaniyah governorate , awbara 2 side main road 0046",2,250
60,Patra Restaurant,ChIJcb87vIjSAUARKM0BWLxHidI,35.6281262,45.4955125,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","سلێمانی - سیتەک- خوار تونێلی پێشرەو, Azmar Rd",2,64
61,Firdaws Restaurant,ChIJC8y2784tAEAREi4lvz0tqcw,35.5823072,45.4184746,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",HCJ9+W9H، شارع الملك محمود الدائري،، السليمانية،,2,129
62,مطعم اسطه كاوه,ChIJk6FpqaUtAEAR4KKtwHop-UQ,35.5556741,45.4367779,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC4P+7P6, Sulaymaniyah",2,2
63,مطعم دارا,ChIJTX6iXDYtAEARTaeCz6jbdHg,35.5669453,45.4177033,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","14 Shekh Farid St, Sulaymaniyah",2,85
64,Narnj restaurant,ChIJvbqJ5AwvAEARXZfnvT215WA,35.5545236,45.392126,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","H93R+RV2, Sulaymaniyah",2,39
65,Wasta Hasan مطعم اسطه حسن,ChIJr_Nyj0MsAEARSpaXGYC_5_Q,35.5688649,45.4530459,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","HF93+G6J, Sulaymaniyah",2,107
66,Zhyar Restaurant,ChIJZ0cX0m8tAEARzWnbKZbds-o,35.5704368,45.4426734,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","HCCV+53F, Sulaymaniyah",2,14
67,Mali Khatoon Cultural Restaurant چێشتخانەی کلتووری ماڵی خاتوون,ChIJhWBzmHYvAEARilysVNcQ3Hc,35.5749773,45.38765249999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']","مۆتێل دیاری, بەرامبەر, گردی سەرچنار, Sulaymaniyah",2,59
68,Sardar Restaurant,ChIJC6SxblssAEAR-GXuGfLvaD0,35.5715911,45.4561579,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","HFC4+JFM، شەقامی ئیسماعیل بێشکچی, Sulaymaniyah",2,928
69,مطعم صالح,ChIJWzhXpdsvAEARDuXttiQ1nQ8,35.5635724,45.4049817,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC74+F22, Salim Street, Sulaymaniyah",2,199
70,Wasta Salih Restaurant,ChIJrzmuo34uAEARLo0RjdIcPLo,35.5637162,45.4052111,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC74+F4J, Sulaymaniyah",2,296
71,مطعم مزاج طاجن,ChIJbwUOT_UvAEARywRrAGy_jmo,35.5635076,45.4033324,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","Lowara Tower, Sulaymaniyah",2,6
72,Sara Restaurant,ChIJozt5GXwuAEARJp_Ff5L5HIk,35.5632329,45.40422179999999,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC73+8MX, Sulaymaniyah",2,165
73,مطعم دارياس Daryas resturant,ChIJM9wGOqMvAEAR6HOy0TDL-KA,35.560261,45.403428,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","HC63+493, Sulaymaniyah",2,377
74,Tabeekh Restaurant,ChIJJYetgd8vAEARs9ZIglv2YMU,35.5655017,45.3943559,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","H98V+6P5, Salim Street, Sulaymaniyah",2,753
75,Diyarbakir Kitchen,ChIJD57vNDosAEAR7d-AcbyzpXQ,35.5689667,45.3998569,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","H99X+HWQ, Sulaymaniyah",2,121
