,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
497,مصطفى,ChIJu4EsQXKH_T8RqtUnlUHYWMM,33.6928034,45.0541136,0.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","M3V3+4JH, Bald Ruz",2,0
498,غيث صبيح,ChIJzYZzdUOF_T8RrGwIy7UKCzQ,33.7733487,45.1494505,0.0,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']","Q4FX+8QP, Jasim 'Ajil",2,0
499,فرن صمون الرحمن,ChIJXcq-0kWH_T8RXoa9Zq2IJNU,33.6937647,45.0685284,5.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']","M3V9+GC2, Bald Ruz",2,2
500,اسواق ابو حسين الساعدي,ChIJZyCCZV2H_T8RdBRP1aUYaUM,33.6847267,45.0611601,0.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","M3M6+VFV, Bald Ruz",2,0
501,مرطبات علي وديع,ChIJ26aXD02H_T8RzBXnX5OlUz4,33.6925091,45.0665201,0.0,"['food', 'store', 'point_of_interest', 'establishment']",M3V8+2J2، بلدروز،,2,0
502,اسواق ابو عرب,ChIJv0QAwdWH_T8RMzCiBpzZ6Sk,33.6864215,45.0580883,0.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",M3P5+G3X، بلد الرز،,2,0
503,اسواق حمودي,ChIJLx429pCF_T8RVElIg9ZfiCg,33.6985777,45.141046,5.0,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","M4XR+CCM, Bald Ruz",2,1
504,هوكا كافيه - Hookah Cafe,ChIJibgw1zSH_T8R1SiY9P5q4K4,33.6926598,45.0666841,4.1,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']","M3V8+3M7, Unnamed Road،, Bald Ruz",2,20
505,كافية القلعة Alkalaa cafe,ChIJXfjVoO-F_T8RTwl4vgNkfno,33.7733487,45.1494505,0.0,"['cafe', 'point_of_interest', 'food', 'store', 'establishment']",Q4FX+8QP، ديالى،,2,0
506,كوفي شوف الاصدقاء,ChIJ7bAQ-K6H_T8RTMEz9vqBqVE,33.6876268,45.0699945,0.0,"['cafe', 'point_of_interest', 'food', 'establishment']",M3Q9+3X5، بلد الرز،،،,2,0
