,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
58,مأكولات مستر سلطع,ChIJwTH7WPSvWBURnyW_q1UXeCY,31.997266,44.90628290000001,0.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","XWW4+WG3, Al Diwaniyah",2,0
59,مطعم السبطين,ChIJa46cPOWpWBUR6j76FFvSEhE,31.97838059999999,44.942678,3.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","XWHV+82X،، شارع الزيتون،, Al Diwaniyah",2,6
60,Alsajad Kebab Restaurant,ChIJ_9fh-TOvWBURP-7We5G5Rq0,31.9891327,44.9212487,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWQC+MF5, Al Diwaniyah",2,405
61,مطعم كباب حياوي 2,ChIJ84MHTQevWBURhVBnsEgyGF8,31.99502,44.8886595,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XVWQ+2F3, Al Diwaniyah",2,776
62,Jood eatery,ChIJHbPObzqvWBURUEmV7gq0DPE,31.9903707,44.9154489,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWR8+45W, Al Diwaniyah",2,310
63,Palm Restaurant,ChIJxaGfGzKvWBUR9Tlv3S-37KE,31.9855363,44.9209173,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWPC+799, Al Diwaniyah",2,198
64,مطعم فدك,ChIJw3JYcaKvWBURcDvLciCFtkA,31.9840775,44.9110558,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWM6+JCJ، شارع الربيع, Al Diwaniyah",2,58
65,مطعم نجمة الديوانية السياحي,ChIJa8YSfUEH4j8R93jJ12U87hA,31.9840115,45.046891,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,2,101
66,مطعم ٣٦٠,ChIJQ51P_bKvWBURGr-MhxmDgrI,31.9994831,44.9002468,2.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","XWX2+Q3H, Al Diwaniyah",2,16
67,مطعم حياوي 1,ChIJ1R74drKvWBURyeqKNa1pdDA,32.0026738,44.9023434,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","2W32+3W8, Al Diwaniyah",2,100
