,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
395,كوفي بلاك-koffe bllak,ChIJea7Yo2N_UxURQ0uegvWIfN4,35.320998,43.7689616,4.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",8QC9+CJ6، الحويجة،,2,5
396,مرطبات روابي زمزم,ChIJe6eY4seHUxUR8ooc_XO9okA,35.2193861,43.7142484,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']","6P97+QM5, Al-Muradiya",2,1
397,كوفي شوب الزعيم,ChIJV2_x4S6dUxUR8Egi5Gkg3g4,35.274485,43.5944346,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",7HFV+QQV، Unnamed Road،،، عباسي،,2,1
398,Mazaj cafe,ChIJ899wnH5_UxURbnxGK7rCnDc,35.325011,43.7724582,0.0,"['point_of_interest', 'establishment']","8QGC+2X4, Hawija",2,0
399,متنره حطين,ChIJnb8lk3F_UxUR75lviU0Mehc,35.3269228,43.7851776,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",8QGP+Q37، الحويجة،,2,2
400,عمر الريوك الصباحي,ChIJdc4dL0R_UxURNxgkF3eiicg,35.3211788,43.77012209999999,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","8QCC+F3J، Unnamed Road, Hawija",2,0
401,مقهى وليد مقهى العطلات,ChIJ4xQdmwN_UxURf6VOviuoTFU,35.3227289,43.77028,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8QFC+457, Hawija",2,0
402,وليدحياش,ChIJozOqgep_UxURTKJxJctB9kw,35.3189449,43.7738832,1.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8Q9F+HHC, Hawija",2,1
403,كوافير مصطفى العبيدي,ChIJB_vNXtl7UxURmSHSsTaJutY,35.3871151,43.6925083,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']",9MPR+VX5، الحويجة،,2,1
404,فيصل نصرالدين (دام ضله),ChIJTcW2V4-bVBUREbOH8hrF80I,35.3699583,43.8867901,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","الحولي, Hawija",2,1
405,كشك,ChIJgTvcS2d_UxURXGjo_FDFNtE,35.3230066,43.7733509,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","حي اليرموك، شارع العقارات شارع العقارات, Hawija",2,0
406,الحويجه السوق الكبير,ChIJDRlYZjx_UxURg0DsT8ZCPqE,35.3248248,43.7669217,4.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8QF8+WQF, Hawija",2,13
407,قاعة وكوفي خميس لألعاب البلياردو,ChIJAboRU55_UxURv3G3fakVjcs,35.326359,43.76687980000001,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8QG8+GQJ، قضاء الحويجة ، كركوك،, Hawija",2,0
408,مرطبات السياب,ChIJcfaww_aHVBUR-9MRbhxh8xo,35.26703790000001,43.9095506,5.0,"['store', 'food', 'point_of_interest', 'establishment']",7W85+RR7، العراق كركوك ناحية,2,2
