,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
730,كافيترية استنبول,ChIJWTQT0ZLxTBURh0L9vmsCCEY,36.2810575,41.727931,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",7PJH+C5F، وردية،,2,0
731,كافيترية مروان,ChIJLUhm8FzpTBURt23AGOJeW3g,36.3739317,41.74591969999999,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","9PFW+H9V جبل سنجار،, Snuny",2,1
732,البنفسج كافية,ChIJrQdSX_fjTBURrneQCzWCMCI,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","دورة اليرموك، شارع السايدين, Sinjar",2,0
733,كوفي بلاك,ChIJQ8HvIiXjTBURThdR4ZkVGCc,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V76+MXP، سنجار،, Sinjar",2,0
734,دكان جوقي,ChIJ9f2pnnjvTBURawwNnIpLJ3o,36.375023,41.7043413,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","9PG3+2P4, Sinjar",2,0
735,ما يكت فهمي مروان,ChIJp8JXBfXjTBURzVpzlMcMYbc,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V76+MXP, Sinjar",2,0
736,كازينو وكافتريا شاهين,ChIJhbq2D4YZTRURsT3TbVdkoA8,36.2585234,42.0159694,3.7,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","7258+C95، Unnamed Road, مجمع تل بنات،،،،، مجمع تل بنات،، مجمع تل بنات",2,3
737,ماركيت شاميكة,ChIJU0OBNQTvTBURQ1ShT-Hfus8,36.3852831,41.6817182,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",9MPJ+4M8,2,3
738,دكان سعيد بركات,ChIJqYQCfYbjTBURwMjToh1WDok,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V76+MXP، سنجار،, Sinjar",2,0
739,محل پير نشوان,ChIJRfkub3fnTBUR_Jh4vYtP4xk,36.3751048,41.7784638,4.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",9QGH+29، شنغال،,2,1
740,نشبير دكان سرديشتي,ChIJAdLtjXTpTBURglMYeU4uOIU,36.3761125,41.75360939999999,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","9QG3+CCX, Snuny",2,0
741,گازينو و دمبلة شرق و شام,ChIJ3TPHJRrjTBURiNRBEAzfsJs,36.3179479,41.8512736,3.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V92+5GC، Unnamed Road، شنغال،, Sinjar",2,5
742,بايسكل شيخ زياد,ChIJ5UVE2BRZTBUR6lepRHCpMQQ,36.1086387,41.7495321,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']",4P5X+FR3، باعج،,2,0
743,كوفي هلا,ChIJM7yJHTzjTBURl5pegOMgzdk,36.3183629,41.8598913,4.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V95+8VH, Sinjar",2,1
744,ماركت القيصر,ChIJ78IInrwdTRURje5RskGyoDM,36.2649175,41.9542293,3.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",7X73+XM9، تل قصب،سنجار،,2,4
745,كافيتريا علاوي القيراني وابو مروان,ChIJj78hRGzjTBURBrh_ArU1iLc,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",8V76+MXP، شنكال،,2,0
746,Tavan Resturant,ChIJJ74qTVciB0ARJdpm0ywqo18,36.3028005,41.7845652,3.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","الشارع الطباء, Erbil",2,6
747,Berlin Restaurant,ChIJf618sDXhTBUR3ekGah4ztys,36.3209345,41.8666404,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","8VC8+9JH, Sinjar",2,9
748,مطعم سولاف,ChIJ_x_nkmLhTBURVIshadgMLBI,36.319434,41.8794733,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","8V9H+QQ4, Sinjar",2,2
749,اركان مراد,ChIJr9NaRsUjTRURTN9CxPHAeAM,36.370692,42.042933,5.0,"['point_of_interest', 'establishment']","92CV+75F, Sinjar",2,1
750,مطعم الاعرجي,ChIJdaSazOjhTBUR6dxsF6ySyTQ,36.3195625,41.8775625,3.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","حي اليرموك, Sinjar",2,8
751,تيودور كوفي,ChIJw4fs9233TBURAQHwnX1zZiM,36.2018411,41.6884469,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",6M2Q+P9P، ناحية القحطانية،,2,1
752,‏مدينة العاب النصيري,ChIJU3pPqAjjTBURNzIKNJ9-vsc,36.3142158,41.8624425,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","8V76+MXP, Sinjar",2,0
