,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
41,Flava Restaurant,ChIJM_zZV6MZB0ARdfz98csBOak,36.2323405,43.9875816,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XJQ+X4, Erbil",2,2
42,Splendor Cafe and Restaurant,ChIJj7nQtL4iB0ARb1K2QuGyWN8,36.1869144,43.9623372,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XP6+QW8, Peshawa Qazi, Erbil",2,216
43,Zerin Restaurant,ChIJRZn_178lB0ARrEfTyz2eFnM,36.166204,44.05234069999999,3.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","5382+FWP, Bnaslawa Old Rd, Erbil",2,2
44,Hawler Restaurant,ChIJqWJnYkYZB0ARvFvD2Cl8sSU,36.2299339,43.9870678,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","across korek telecom, Ankawa Bypass Rd, Erbil",2,0
45,WOOD LOUNGE BAR & RESTAURANT,ChIJRS42L-EZB0ARuZ4fPccwnvY,36.208393,43.9743423,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']","wood bar, Erbil",2,149
46,Alagha Land Restaurant,ChIJsf0MsVshB0ARZ4eFmRHgiJ0,36.2046542,44.1165642,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","infront of lawan, Two side Koya St, Erbil",2,41
47,Diyarbakır Restaurant,ChIJq-s_l4shB0ARqt0oUaX6xlc,36.2159518,44.0345962,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","628M+9RP, Pirmam St, Erbil",2,78
48,Qassab restaurant خواردنگەی قەساب,ChIJ02tBthojB0ARAfeP0jdP01Q,36.1858726,43.9930373,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XPV+665, Erbil",2,5
49,The Dates Restuarant and Cafe,ChIJa4J8A1cjB0ARIjxu2V63_RY,36.193966,43.9670143,4.0,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']","Vital Village Street, Vital Village Rd, Erbil",2,420
50,Arches Restaurant & Lounge,ChIJh46SOJQfB0ARhvwT2C9OfYw,36.2427594,43.9908635,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","6XVR+38X, Unnamed Road, Erbil",2,33
51,Happy Place Restaurant,ChIJ_fvA-ZQfB0AR9Lf2MTGx0FE,36.2349434,44.0090003,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']","Marhaba Hall to, Bahar St, Erbil",2,4
52,Zirak Restaurant,ChIJnVsTxNAhB0ARiss9NUi_3co,36.2484261,44.0860633,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","63XP+9CG, Unnamed Road, Shaways",2,3
53,Night Corner Cafe & Resto,ChIJg3Qb1zsfB0ARlXYyV9BcuWM,36.230554,44.0034299,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","62J3+69F، Unnamed Road, Erbil",2,46
54,Samad Restaurant,ChIJIZrKrEEiB0ARQyDkZ09plx0,36.20393749999999,44.0086875,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","6235+HF, Erbil",2,2595
55,Cold cafe & restaurant,ChIJnaTvRKkZB0ARkn1DhwWGARU,36.2309494,43.9905014,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,36
56,Baba Pasha Fish Restaurant,ChIJo6hJCU8jB0ARwczSQHICmL0,36.2036875,44.0191875,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']","6239+FM, Erbil",2,19
57,Green Eleven restaurant and cafe,ChIJX173dg0ZB0ARg_dCAKqTlBg,36.2203123,43.9889558,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","Qazi Muhammad, Erbil",2,74
58,Black Opal Restaurant - مطعم بلاك اوبال,ChIJwbSTeJsjB0ARSSdNtmFmC58,36.2226715,44.0090942,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']","Guran Ankawa, Behind Al-suaidi Hospital, Erbil Kurdistan Region",2,198
59,Venezia Restaurant and Cafe,ChIJQyXHjeAjB0ARnI087sgk9Sc,36.195987,44.0643476,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","53W7+9PX, Erbil",2,54
60,Al Khal Restaurant,ChIJ_7FvEY4jB0ARU6njPDH7h_E,36.2060012,43.9960572,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']","20 جانب عقارات سرتيب, Bakhtiari, Erbil",2,249
61,خۆاردنگەی شێف موحەممەد سەوادی - مطعم الشيف محمد سوادي,ChIJofKCn5gZB0AROH1xLLSLiag,36.2226194,44.0001589,3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']","62F2+33C، پێشەوە قازی, Erbil",2,149
62,مطعم الدمشقي هفلان,ChIJf8cZPYYjB0ARx6pxmxTr5aA,36.1923809,44.0616817,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,43
63,Madina Restaurant,ChIJNQDg9hwjB0ARUQ4NM2L1eHM,36.1725006,43.9947624,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","5XFV+2W2, Alban, Erbil",2,58
64,Qaser Rashed Restaurant,ChIJ_ahfkV8jB0AR5MaZ8QJQWO4,36.2035082,44.0103795,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","6236+C52, Kurdistan, Erbil",2,20
65,Mala Qasim Kabab,ChIJIx-r2hQjB0ARBjiSYWOTx3c,36.1676555,44.03647429999999,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","529P+3H9، Unnamed Road, Erbil",2,332
66,مطعم ميامي - MIAMI RESTAURANT,ChIJJTv-YkofB0AR_7ASTtyxQ-Q,36.234594,43.9929216,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","Mar Elia Church Street, Erbil",2,221
67,Habeeb Kurdish Restaurant,ChIJ97h6Xj4jB0AR2tFH1wVsdvw,36.1772703,44.0183084,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']","52G9+W83, Erbil",2,166
68,مطعم الصفوق,ChIJJ1PLNCUjB0AREAe5u0Q8yD4,36.18831249999999,44.0533125,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","53Q3+88G, Erbil",2,54
69,مطعم بساتين الشام,ChIJEYj261AlB0ARtX80Og7k1a4,36.1559179,44.0326137,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']","524M+929, Erbil",2,84
70,Abu Shahab City Restaurant,ChIJcypMHwsiB0AR-CWl2IcMSVk,36.2145466,43.9937576,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Erbil,2,2670
71,مطعم جنة حلب,ChIJ-6w_adwjB0ARckVFYMHhblI,36.1780959,44.0181418,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","Iskan, Erbil",2,78
72,مطعم ئاکرێ,ChIJzSSTu-nhBkARcdP4h5s8MZE,36.3033831,44.0233551,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Unnamed Road Bahirka بحركه,2,78
73,Tabeekh Restaurant مطعم طبيخ,ChIJ4VITfQAiB0AR7DNmWQ8w1YI,36.22391229999999,44.0046081,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']","بەنزینخانەی هوگر، شارع ١٠٠متر مقابل سايدين عينكاوا بجانب بانزينخانه هوگر هەولێر - جادەی ١٠٠ مەتری - بەرامبەر عینکاوە - تەنیشت, Erbil",2,1370
74,Abu Wassif restaurant (مطعم أبو واصف ),ChIJDdiIm6sZB0ARadBqNUGYmzQ,36.2116823,43.980782,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Naz 46- ناز 46،,2,5
