,Place Name,Place ID,Latitude,Longitude,Rating,Types,Vicinity,Price Level,User Rating tot
563,مقهى ابو خالد abu khalid coffee,ChIJbRKHTsS_4z8Rhv0eIVFSBJ4,32.5377587,45.8320394,5.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","GRQJ+3R9، داموك، الكوت،, Kut",2,1
564,كوفي النمور,ChIJgUIqa7Gv4z8RuRr__hdhL5s,32.6024094,45.7520985,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","JQ22+XR9, Kut",2,0
565,كوب كافيه,ChIJXWYSCy654z8R1esYZey9jC8,32.5107938,45.8104285,1.0,"['cafe', 'food', 'point_of_interest', 'establishment']","GR66+84X، شارع المغرب، الكوت،, Kut",2,1
566,Huda cafe,ChIJPVW1k7G44z8Ra4i0tZ5hfnE,32.498322,45.8224981,3.9,"['cafe', 'food', 'point_of_interest', 'establishment']","FRXC+8XH, Kut",2,64
567,دله ابو احمد,ChIJIeo33vO54z8R6K-3plTQH0w,32.5113337,45.8125001,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","17 شارع, Kut",2,0
568,مقهى شحمايه,ChIJ289YWfO54z8R_6XAZTLTImo,32.5474435,45.8258231,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']","GRWG+X85, Kut",2,0
569,مقهى,ChIJ47MSnUG54z8RKfCDV_mJI6w,32.49194670000001,45.8129473,3.5,"['cafe', 'food', 'point_of_interest', 'establishment']","الشارع المحاذي لنهر الدجيل, Kut",2,4
570,باكو كافيهBakuCafe,ChIJbwoto2O54z8RJnaFdfJaTqo,32.5086233,45.8153504,4.3,"['cafe', 'food', 'point_of_interest', 'establishment']",الهورة، الكوت، كوت هوره,2,35
571,مقهى الاخوين,ChIJUxk0B6e54z8RKVWOmexaPmI,32.496966,45.8256388,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']","FRWG+Q7J، المشروع، الكوت،, Kut",2,2
572,مقهى الملكي,ChIJh1hY2OXH4z8R4ic_TvkKtV0,32.477591,45.8160636,4.0,"['cafe', 'food', 'point_of_interest', 'establishment']","FRH8+2CP, Kut",2,3
573,مقهى السعادة,ChIJA1mnopa54z8RA-GvjXFz0hc,32.4970441,45.8268965,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","FRWG+RQ6, Kut",2,0
574,مقهى,ChIJkxXWDCXB4z8RNbfYTfc-bBM,32.4862566,45.8603729,0.0,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']","زين القوس شارع الجوبة, Kut",2,0
575,مقهى أبو خالد,ChIJia6TVF6_4z8REjhNxKIO1Ak,32.5374576,45.8322845,3.8,"['cafe', 'food', 'point_of_interest', 'establishment']","GRQJ+2VG، Unnamed Road, Kut",2,8
576,كافيه البيت العربي,ChIJMQmgDRq54z8R8fP3aHGsU7E,32.5300499,45.8204636,5.0,"['cafe', 'food', 'point_of_interest', 'establishment']",GRHC+X25، الكوت، الكوت شارع داموك,2,4
